0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.0005
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
0.0,0.00025
